timestamp_utc,lat,lon,alt_m,gps_quality,pm25_ugm3,pm10_ugm3,temp_c,humidity_pct,pressure_hpa,voc_ohm,mq135_v,quality_flag
2026-06-11T17:39:34.073646+00:00,8.893213942659282,76.61412802962506,10.16684480958544,1,42.23687298823083,55.47324019065006,28.119793533770434,66.0424558857521,1010.4795312233406,116425.87327515392,1.2175830906540202,0
2026-06-11T17:39:35.089080+00:00,8.893197162372635,76.61410218501663,10.321120605454718,1,41.22126820525406,49.897165650537524,27.777412785180477,63.75905271717628,1010.4680919551802,120527.02218892313,1.267110025915553,0
2026-06-11T17:39:36.086376+00:00,8.893168102339464,76.61407869309133,10.404229948986655,1,42.86874419521118,58.43713132903846,27.97178621686862,63.58452716435515,1010.479518573054,124182.70018280641,1.2860521283854474,0
2026-06-11T17:39:37.083732+00:00,8.89316581258802,76.61406643938537,10.094903751997585,1,43.03317992740974,60.237874148514486,27.536916368198384,64.80296768414352,1010.5947190397286,115741.59148020734,1.2594225510099093,0
2026-06-11T17:39:38.095389+00:00,8.893155437374856,76.61407342554045,10.164570222693,1,39.85915906037046,53.549462106766654,28.100125932174162,65.11224653607681,1010.4205306230288,123899.81948032274,1.20761395651754,0
2026-06-11T17:39:39.103837+00:00,8.893143578836382,76.61407433863295,10.04492045237668,1,40.87026757570011,55.816027523720464,28.009346064587735,63.34100930521628,1010.6730351711218,124938.29117145031,1.248372613524759,0
2026-06-11T17:39:40.118455+00:00,8.89312524930829,76.61410081194501,9.806975536847995,1,40.71100615748884,52.14549055392946,28.34957559413673,63.12635588366216,1010.432067722964,118258.3731434855,1.2030272160110178,0
2026-06-11T17:39:41.116611+00:00,8.89314936382331,76.61410373994747,10.188613080288135,1,43.76890437430707,57.58773784101871,28.437523912869505,64.33260944410696,1010.3163003404666,119283.67497090106,1.2052122021895257,0
2026-06-11T17:39:42.129285+00:00,8.893138458507552,76.61412501231165,10.434286775710943,1,41.21647138651216,56.28607555422548,27.63801364595575,64.44748166067964,1010.5389900950496,120320.45127862238,1.226479773399543,0
2026-06-11T17:39:43.157253+00:00,8.89312403640159,76.61414409892484,10.74138090725198,1,42.92086568992414,55.9360871560521,28.294798965015275,66.07421471609513,1010.3526178473711,116134.34804658378,1.2522393204640987,0
2026-06-11T17:39:44.168544+00:00,8.893134664701696,76.61416471909376,10.400292980532678,1,43.97308771015986,54.174565578847755,28.335865162259562,65.60009263550246,1010.6169027618338,117192.86038526791,1.2855448499125046,0
2026-06-11T17:39:45.182737+00:00,8.893157458051203,76.61418368397896,10.34309922743411,1,43.364263037801685,52.204774933733056,27.868169146190976,66.72398322975599,1010.6417317310855,118986.99900582025,1.2837137720951006,0
2026-06-11T17:39:46.192027+00:00,8.893182237188565,76.61415625198462,10.670870406676219,1,42.97824628247539,56.43843776285441,28.05299783285717,64.30065042652569,1010.5095752465819,124355.88440100805,1.226603884476059,0
2026-06-11T17:39:47.219645+00:00,8.893158432371784,76.61413927025369,10.325263463851234,1,43.63338704734919,60.351301913587115,27.669719182404346,66.53693484997943,1010.6309324652314,116631.80447918299,1.218176789584326,0
2026-06-11T17:39:48.198861+00:00,8.893180403740626,76.61413107941569,10.128274303122529,1,41.598955240759366,56.740894267487654,28.464039156680283,65.36435320577458,1010.4732757209504,118568.90200817032,1.2422506576282226,0
2026-06-11T17:39:49.213669+00:00,8.89319862928088,76.61413549229844,10.517523525262112,1,41.75768798136143,58.050886939980494,27.973688934241064,65.56590413743005,1010.4957718910183,119237.88708371005,1.2173118952200233,0
2026-06-11T17:39:50.212050+00:00,8.89322411673408,76.61413217726911,10.129278057325012,1,42.804825170572755,59.46963802180383,28.049807330927962,66.14406629852819,1010.3372500022888,119748.70387844386,1.2425008376733206,0
