timestamp_utc,lat,lon,alt_m,gps_quality,pm25_ugm3,pm10_ugm3,temp_c,humidity_pct,pressure_hpa,voc_ohm,mq135_v,quality_flag
2026-06-12T07:43:53.751366+00:00,8.893196295399411,76.61407451407888,9.703007115562947,1,45.40722748557847,62.20179189999684,28.30443508345273,63.116152611961425,1010.386957779772,115246.72938393134,1.2311515374576065,0
2026-06-12T07:43:54.724966+00:00,8.893218371677909,76.61406908680252,9.860473848489951,1,43.18035466780036,55.23927646349931,28.11094427256198,65.58609893204896,1010.3354179204456,119732.46168036142,1.2071822568183785,0
2026-06-12T07:43:55.740771+00:00,8.893209342936242,76.61404109678621,9.579092641804731,1,43.522772673678375,58.09798738989954,27.853495186398675,64.26638822138689,1010.4316615973851,122381.62143303457,1.2264259179721644,0
2026-06-12T07:43:56.765678+00:00,8.893209830467722,76.61405546127433,9.859188012962429,1,43.35247916562503,57.66359273281118,27.73452771819489,65.41480845688997,1010.483551268908,123173.90880046741,1.2334667824838437,0
2026-06-12T07:43:57.767156+00:00,8.893222432268164,76.61407169188097,10.025858232696933,1,45.058214918855114,63.000891517730366,28.16172498813176,65.61076964145253,1010.5501617216619,124139.67644404242,1.2444899241335674,0
2026-06-12T07:43:58.765005+00:00,8.893247444899322,76.61405368878987,9.913007425951232,1,43.14176466002333,57.59476534609271,28.334731681613004,66.73665538362108,1010.6283674491984,122158.52378593128,1.2317089498126181,0
2026-06-12T07:43:59.779464+00:00,8.893221403272225,76.6140627614363,10.291522184961654,1,41.40007576926766,53.85309104987598,28.009446330034272,66.44527502607978,1010.3670375869217,118035.2426750725,1.2529303292856233,0
2026-06-12T07:44:00.777834+00:00,8.893207882104834,76.61408756219126,10.47203725345129,1,41.35843748956536,57.43590299358341,27.541068416602197,66.80846758386106,1010.5503411891476,123965.79723432269,1.2153202184574896,0
2026-06-12T07:44:01.791455+00:00,8.893219289515013,76.61409958410505,10.752629412261362,1,43.744877462459556,57.38965586278839,27.98857576978002,66.26392231226966,1010.4451599876587,123251.74458291181,1.2014651024377752,0
2026-06-12T07:44:02.807975+00:00,8.893238825407577,76.61407162731085,11.133127209068181,1,41.893268887440534,53.90950262001576,28.49541718845047,63.701343048875934,1010.6094919008484,117230.20830014278,1.2121434131954263,0
2026-06-12T07:44:03.819296+00:00,8.893212634729656,76.61405185707689,11.33151273002859,1,42.65827106801952,57.0596448395003,27.603047179555062,63.35172745057357,1010.668321351655,117594.77427178994,1.2537691308430592,0
2026-06-12T07:44:04.817281+00:00,8.893231801850893,76.61407762086914,11.254200900205763,1,41.94346443892235,52.482614255633386,28.154126041418447,64.21963582675944,1010.4250920191499,119135.53279426337,1.222017807089843,0
2026-06-12T07:44:05.818396+00:00,8.893234594261644,76.6140822630394,10.862704055302586,1,42.368900585454625,51.37353917485486,27.642176646894363,64.60669256285941,1010.3830942577154,120301.6311847825,1.252276853425914,0
2026-06-12T07:44:06.834773+00:00,8.893232984236361,76.61407419659966,10.926455112487679,1,42.342948785395485,51.60529214702514,27.744540122390735,63.85565477548465,1010.5068036132441,123457.77726458745,1.2272481354481102,0
2026-06-12T07:44:07.839407+00:00,8.893245735012272,76.61409350600522,10.837399632463399,1,42.072116087581065,56.631797218513874,27.74836502457239,66.16453573429604,1010.532680899654,122772.3154687449,1.2088832067365989,0
2026-06-12T07:44:08.839538+00:00,8.893246612919501,76.61410299528744,10.779350825833705,1,42.84219628385807,54.033389182748856,27.65333834179093,66.55289512952041,1010.3257893305065,120153.52409462945,1.2839469812260147,0
2026-06-12T07:44:09.840190+00:00,8.89325776880892,76.61408166012924,10.435180088721737,1,41.41116550014725,50.6446924120854,27.90208331068905,64.40773567866053,1010.6232066666817,120170.55552616257,1.2708980685397295,0
